MainBranch,Employment,Country,US_State,Age1stCode,YearsCode,YearsCodePro,OrgSize,CompFreq,OpSys,SOVisitFreq,SOAccount,SOPartFreq,Age,Gender,Trans,ConvertedCompYearly
I am a developer by profession,Employed full-time,France,NA,11 - 17 years,4,1,2 to 9 employees,Yearly,Linux-based,Multiple times per day,No,NA,18-24 years old,Man,No,25944
I am a developer by profession,Employed full-time,Poland,NA,11 - 17 years,10,7,100 to 499 employees,Monthly,Windows,A few times per week,Not sure/can't remember,NA,25-34 years old,Man,No,51636
I am a developer by profession,Employed full-time,Sweden,NA,11 - 17 years,20,12,20 to 99 employees,Yearly,Linux-based,A few times per week,Yes,Less than once per month or monthly,35-44 years old,Man,No,51138
I am a developer by profession,Employed full-time,Germany,NA,5 - 10 years,40,30,2 to 9 employees,Yearly,Linux-based,Daily or almost daily,Yes,A few times per month or weekly,45-54 years old,Man,No,43239
I am a developer by profession,Employed full-time,Germany,NA,18 - 24 years,9,5,"1,000 to 4,999 employees",Yearly,MacOS,Daily or almost daily,Yes,Less than once per month or monthly,35-44 years old,Man,No,86478
I am a developer by profession,Employed full-time,Sweden,NA,11 - 17 years,12,8,10 to 19 employees,Monthly,Windows,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,35-44 years old,Man,No,67500
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,16,11,20 to 99 employees,Yearly,Linux-based,A few times per month or weekly,No,NA,25-34 years old,Man,No,62303
I am a developer by profession,Employed full-time,France,NA,11 - 17 years,7,4,"1,000 to 4,999 employees",Yearly,Windows,A few times per month or weekly,Yes,Less than once per month or monthly,25-34 years old,Man,No,48644
I am a developer by profession,Employed full-time,Belgium,NA,5 - 10 years,33,21,20 to 99 employees,Yearly,Linux-based,A few times per month or weekly,Yes,Less than once per month or monthly,35-44 years old,Man,No,75669
I am a developer by profession,Employed full-time,Spain,NA,11 - 17 years,25,16,2 to 9 employees,Yearly,Linux-based,Daily or almost daily,Yes,A few times per month or weekly,35-44 years old,Man,No,30267
I am a developer by profession,Employed full-time,Norway,NA,25 - 34 years,6,4,20 to 99 employees,Yearly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,53948
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,20,15,"10,000 or more employees",Yearly,MacOS,A few times per month or weekly,Yes,Less than once per month or monthly,25-34 years old,Man,No,284371
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,20,20,20 to 99 employees,Yearly,Linux-based,A few times per week,Yes,A few times per week,45-54 years old,Man,No,193889
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Austria,NA,11 - 17 years,24,18,"1,000 to 4,999 employees",Yearly,Linux-based,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,45-54 years old,Man,No,64859
I am a developer by profession,Employed full-time,Poland,NA,11 - 17 years,9,3,20 to 99 employees,Monthly,Linux-based,A few times per month or weekly,No,NA,18-24 years old,Man,No,40200
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,5 - 10 years,18,15,20 to 99 employees,Yearly,MacOS,A few times per month or weekly,No,NA,35-44 years old,Man,No,155111
I am a developer by profession,Employed full-time,Spain,NA,11 - 17 years,10,3,I don’t know,Yearly,MacOS,Daily or almost daily,Not sure/can't remember,NA,25-34 years old,Woman,No,27025
I am a developer by profession,Employed full-time,Spain,NA,18 - 24 years,10,6,100 to 499 employees,Yearly,MacOS,A few times per month or weekly,Yes,Less than once per month or monthly,25-34 years old,Man,No,129718
I am a developer by profession,Employed full-time,Sweden,NA,11 - 17 years,10,4,20 to 99 employees,Monthly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,40500
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Germany,NA,11 - 17 years,17,5,"10,000 or more employees",Yearly,Windows,A few times per month or weekly,Yes,A few times per week,25-34 years old,Man,No,140527
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,25,20,"10,000 or more employees",Yearly,Windows,Multiple times per day,Yes,A few times per month or weekly,45-54 years old,Man,No,101612
I am a developer by profession,Employed full-time,France,NA,18 - 24 years,1,3,2 to 9 employees,Yearly,Linux-based,Multiple times per day,No,NA,25-34 years old,Man,Yes,37834
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,22,17,"10,000 or more employees",Yearly,MacOS,A few times per week,Yes,Less than once per month or monthly,35-44 years old,Man,No,73507
I am a developer by profession,Employed full-time,Poland,NA,18 - 24 years,4,2,10 to 19 employees,Monthly,Linux-based,Daily or almost daily,Yes,Less than once per month or monthly,18-24 years old,Man,No,15192
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Spain,NA,11 - 17 years,25,18,"10,000 or more employees",Yearly,Windows,A few times per week,Yes,A few times per month or weekly,45-54 years old,Man,No,81074
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,35,25,"5,000 to 9,999 employees",Yearly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,45-54 years old,Man,No,64630
I am a developer by profession,Employed full-time,Poland,NA,11 - 17 years,7,3,100 to 499 employees,Monthly,Windows,A few times per month or weekly,Not sure/can't remember,NA,25-34 years old,Man,No,25212
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,5 - 10 years,24,13,"1,000 to 4,999 employees",Yearly,MacOS,A few times per month or weekly,Yes,A few times per month or weekly,35-44 years old,Man,Prefer not to say,129259
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,5,Less than 1 year,"1,000 to 4,999 employees",Yearly,MacOS,A few times per week,Yes,Less than once per month or monthly,25-34 years old,Man,No,46533
I am a developer by profession,Employed full-time,Germany,NA,5 - 10 years,30,12,10 to 19 employees,Yearly,Windows,A few times per month or weekly,Not sure/can't remember,NA,35-44 years old,Man,No,37834
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,10,6,100 to 499 employees,Yearly,Windows,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,25-34 years old,Man,No,58167
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,France,NA,18 - 24 years,7,2,"1,000 to 4,999 employees",Monthly,MacOS,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,18156
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,4,2,500 to 999 employees,Yearly,MacOS,A few times per month or weekly,Yes,Less than once per month or monthly,25-34 years old,Man,No,864784
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,5 - 10 years,11,8,"Just me - I am a freelancer, sole proprietor, etc.",Weekly,Windows,A few times per month or weekly,Yes,Less than once per month or monthly,25-34 years old,Man,No,38800
I am a developer by profession,Employed full-time,Sweden,NA,18 - 24 years,10,4,20 to 99 employees,Monthly,MacOS,Less than once per month or monthly,Yes,Less than once per month or monthly,25-34 years old,Man,No,46020
I am a developer by profession,Employed full-time,Germany,NA,5 - 10 years,32,24,100 to 499 employees,Monthly,MacOS,A few times per month or weekly,Yes,A few times per month or weekly,35-44 years old,Man,No,5837292
I am a developer by profession,Employed full-time,France,NA,11 - 17 years,18,18,2 to 9 employees,Monthly,MacOS,A few times per month or weekly,Yes,Less than once per month or monthly,35-44 years old,Man,No,64860
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,35 - 44 years,14,6,20 to 99 employees,Yearly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,35-44 years old,Man,No,129259
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,8,4,100 to 499 employees,Yearly,MacOS,Multiple times per day,Yes,Less than once per month or monthly,25-34 years old,Man,No,66156
I am a developer by profession,Employed full-time,Finland,NA,18 - 24 years,8,3,10 to 19 employees,Monthly,MacOS,A few times per week,Yes,A few times per week,25-34 years old,Man,No,53184
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,25,13,100 to 499 employees,Monthly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,35-44 years old,Man,No,49296
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,15,5,"1,000 to 4,999 employees",Yearly,Windows,A few times per week,Yes,Less than once per month or monthly,25-34 years old,Man,No,76750
I am a developer by profession,Employed full-time,Denmark,NA,11 - 17 years,15,4,20 to 99 employees,Yearly,Linux-based,A few times per week,No,NA,25-34 years old,Man,No,231569
I am a developer by profession,Employed full-time,Spain,NA,18 - 24 years,5,3,10 to 19 employees,Yearly,Linux-based,Daily or almost daily,Yes,A few times per week,18-24 years old,Man,No,49725
I am a developer by profession,Employed full-time,Spain,NA,25 - 34 years,7,3,10 to 19 employees,Yearly,Linux-based,Multiple times per day,Yes,A few times per month or weekly,25-34 years old,Man,No,37834
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,17,12,100 to 499 employees,Monthly,Windows,A few times per week,Yes,Less than once per month or monthly,35-44 years old,Man,No,428064
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,18 - 24 years,15,11,20 to 99 employees,Yearly,MacOS,Less than once per month or monthly,Yes,Less than once per month or monthly,35-44 years old,Man,No,129259
I am a developer by profession,Employed full-time,Ireland,NA,35 - 44 years,30,22,500 to 999 employees,Yearly,MacOS,Multiple times per day,Yes,A few times per month or weekly,35-44 years old,Man,No,124313
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,15,13,20 to 99 employees,Yearly,Windows,Multiple times per day,Yes,Less than once per month or monthly,25-34 years old,Man,No,66569
I am a developer by profession,Employed full-time,Portugal,NA,18 - 24 years,13,3,20 to 99 employees,Monthly,Windows,Less than once per month or monthly,Yes,Less than once per month or monthly,25-34 years old,Man,No,16860
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,24,13,100 to 499 employees,Yearly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,35-44 years old,Man,No,81074
I am a developer by profession,Employed full-time,Poland,NA,5 - 10 years,25,8,20 to 99 employees,Monthly,Windows,Daily or almost daily,Yes,A few times per week,35-44 years old,Man,No,42528
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,18 - 24 years,4,1,100 to 499 employees,Yearly,Windows,Multiple times per day,No,NA,18-24 years old,Man,No,38778
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,2,1,10 to 19 employees,Yearly,MacOS,Multiple times per day,Yes,A few times per week,25-34 years old,Man,No,54049
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,22,18,"10,000 or more employees",Yearly,Windows,A few times per week,Yes,Less than once per month or monthly,35-44 years old,Man,No,193889
I am a developer by profession,Employed full-time,Poland,NA,18 - 24 years,8,7,"10,000 or more employees",Monthly,Windows,Multiple times per day,Yes,Less than once per month or monthly,25-34 years old,Man,No,37968
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Spain,NA,11 - 17 years,4,4,100 to 499 employees,Yearly,Windows,A few times per month or weekly,Yes,A few times per month or weekly,25-34 years old,Man,No,64859
I am a developer by profession,Employed full-time,Norway,NA,11 - 17 years,6,4,100 to 499 employees,Yearly,Windows,A few times per week,Yes,Less than once per month or monthly,25-34 years old,Man,No,53948
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,5 - 10 years,39,20,"10,000 or more employees",Yearly,MacOS,Daily or almost daily,Yes,Less than once per month or monthly,45-54 years old,Man,No,193889
I am a developer by profession,Employed full-time,Germany,NA,18 - 24 years,38,30,"10,000 or more employees",Yearly,Linux-based,A few times per week,Yes,Less than once per month or monthly,55-64 years old,Man,No,108098
I am a developer by profession,Employed full-time,Poland,NA,11 - 17 years,5,4,"1,000 to 4,999 employees",Monthly,Linux-based,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,36444
